,x´00,z´00,x´01,z´01,x´02,z´02,x´03,z´03,x´04,z´04,x´05,z´05,x´06,z´06,x´07,z´07,x´08,z´08,x´09,z´09,x´10,z´10,x´11,z´11,x´12,z´12,x´13,z´13,x´14,z´14,x´15,z´15,x´16,z´16,x´17,z´17,x´18,z´18,x´19,z´19,x´20,z´20,x´21,z´21,x´22,z´22,x´23,z´23,x´24,z´24,x´25,z´25,x´26,z´26,x´27,z´27,x´28,z´28,x´29,z´29,x´30,z´30,x´31,z´31,x´32,z´32,x´33,z´33,x´34,z´34,x´35,z´35,x´36,z´36,x´37,z´37,x´38,z´38,x´39,z´39,x´40,z´40,x´41,z´41,x´42,z´42,x´43,z´43,x´44,z´44,x´45,z´45,x´46,z´46,x´47,z´47,x´48,z´48,x´49,z´49,x´50,z´50,x´51,z´51,x´52,z´52,x´53,z´53,x´54,z´54,x´55,z´55,x´56,z´56,x´57,z´57,x´58,z´58,x´59,z´59,x´60,z´60,x´61,z´61,x´62,z´62,x´63,z´63,x´64,z´64,x´65,z´65,x´66,z´66,x´67,z´67,x´68,z´68,x´69,z´69,x´70,z´70,x´71,z´71,x´72,z´72,x´73,z´73,x´74,z´74,x´75,z´75,x´76,z´76,x´77,z´77,x´78,z´78,x´79,z´79,x´80,z´80,x´81,z´81,x´82,z´82,x´83,z´83,x´84,z´84,x´85,z´85,x´86,z´86,x´87,z´87,x´88,z´88,x´89,z´89,x´90,z´90,x´91,z´91,x´92,z´92,x´93,z´93,x´94,z´94,x´95,z´95,x´96,z´96,x´97,z´97,x´98,z´98,x´99,z´99
20,-0.152135,1.6482400000000001,-0.151926,1.6482400000000001,-0.151564,1.6482400000000001,-0.15105,1.6482400000000001,-0.150383,1.6482400000000001,-0.149565,1.6482400000000001,-0.148597,1.6482400000000001,-0.147478,1.6482400000000001,-0.14621199999999998,1.6482400000000001,-0.144798,1.6482400000000001,-0.143238,1.6482400000000001,-0.141534,1.6482400000000001,-0.13968699999999998,1.6482400000000001,-0.1377,1.6482400000000001,-0.135574,1.6482400000000001,-0.13331199999999999,1.6482400000000001,-0.130916,1.6482400000000001,-0.128387,1.6482400000000001,-0.12573,1.6482400000000001,-0.122945,1.6482400000000001,-0.12003699999999999,1.6482400000000001,-0.11700799999999999,1.6482400000000001,-0.11386199999999999,1.6482400000000001,-0.1106,1.6482400000000001,-0.107227,1.6482400000000001,-0.103747,1.6482400000000001,-0.100162,1.6482400000000001,-0.09647599999999999,1.6482400000000001,-0.092692,1.6482400000000001,-0.08881599999999999,1.6482400000000001,-0.08485,1.6482400000000001,-0.080799,1.6482400000000001,-0.076666,1.6482400000000001,-0.07245599999999999,1.6482400000000001,-0.068173,1.6482400000000001,-0.063822,1.6482400000000001,-0.059405999999999994,1.6482400000000001,-0.05492999999999999,1.6482400000000001,-0.050399,1.6482400000000001,-0.045818,1.6482400000000001,-0.04119,1.6482400000000001,-0.03652,1.6482400000000001,-0.031814,1.6482400000000001,-0.027076,1.6482400000000001,-0.022311,1.6482400000000001,-0.017523,1.6482400000000001,-0.012718,1.6482400000000001,-0.0079,1.6482400000000001,-0.003073,1.6482400000000001,0.001756,1.6482400000000001,0.0065840000000000004,1.6482400000000001,0.011404000000000001,1.6482400000000001,0.016214,1.6482400000000001,0.021006999999999998,1.6482400000000001,0.025779000000000003,1.6482400000000001,0.030525,1.6482400000000001,0.03524,1.6482400000000001,0.03992,1.6482400000000001,0.04456,1.6482400000000001,0.049154,1.6482400000000001,0.053699000000000004,1.6482400000000001,0.058191,1.6482400000000001,0.062623,1.6482400000000001,0.066993,1.6482400000000001,0.07129500000000001,1.6482400000000001,0.075525,1.6482400000000001,0.079679,1.6482400000000001,0.083753,1.6482400000000001,0.087743,1.6482400000000001,0.091644,1.6482400000000001,0.095453,1.6482400000000001,0.09916599999999999,1.6482400000000001,0.102779,1.6482400000000001,0.10628900000000001,1.6482400000000001,0.10969100000000001,1.6482400000000001,0.11298299999999999,1.6482400000000001,0.11616199999999999,1.6482400000000001,0.119223,1.6482400000000001,0.12216400000000001,1.6482400000000001,0.124982,1.6482400000000001,0.127675,1.6482400000000001,0.13023900000000002,1.6482400000000001,0.132672,1.6482400000000001,0.134971,1.6482400000000001,0.13713399999999998,1.6482400000000001,0.139159,1.6482400000000001,0.141044,1.6482400000000001,0.142787,1.6482400000000001,0.144387,1.6482400000000001,0.14584,1.6482400000000001,0.147147,1.6482400000000001,0.148306,1.6482400000000001,0.149316,1.6482400000000001,0.150175,1.6482400000000001,0.150883,1.6482400000000001,0.15143900000000002,1.6482400000000001,0.151843,1.6482400000000001,0.152093,1.6482400000000001,0.15219100000000002,1.6482400000000001,0.152135,1.6482400000000001
21,-0.14212,1.609847,-0.142023,1.609847,-0.141782,1.609847,-0.141398,1.609847,-0.140873,1.609847,-0.140205,1.609847,-0.139396,1.609847,-0.13844700000000001,1.609847,-0.13735799999999998,1.609847,-0.136131,1.609847,-0.134767,1.609847,-0.133268,1.609847,-0.131634,1.609847,-0.129867,1.609847,-0.12797,1.609847,-0.125944,1.609847,-0.12379100000000001,1.609847,-0.12151400000000001,1.609847,-0.11911400000000001,1.609847,-0.116594,1.609847,-0.11395699999999999,1.609847,-0.111205,1.609847,-0.108341,1.609847,-0.105368,1.609847,-0.102289,1.609847,-0.099107,1.609847,-0.095825,1.609847,-0.092447,1.609847,-0.088975,1.609847,-0.085414,1.609847,-0.08176699999999999,1.609847,-0.078038,1.609847,-0.07422999999999999,1.609847,-0.070347,1.609847,-0.06639400000000001,1.609847,-0.062373000000000005,1.609847,-0.058289999999999995,1.609847,-0.054148,1.609847,-0.049951999999999996,1.609847,-0.045705,1.609847,-0.041412,1.609847,-0.037078,1.609847,-0.032706,1.609847,-0.028301,1.609847,-0.023868,1.609847,-0.019411,1.609847,-0.014934000000000001,1.609847,-0.010442,1.609847,-0.00594,1.609847,-0.0014320000000000001,1.609847,0.003078,1.609847,0.007585,1.609847,0.012084000000000001,1.609847,0.016571000000000002,1.609847,0.021041,1.609847,0.025490000000000002,1.609847,0.029913,1.609847,0.034306,1.609847,0.038665,1.609847,0.042985,1.609847,0.047261000000000004,1.609847,0.05149,1.609847,0.055666999999999994,1.609847,0.059788,1.609847,0.063849,1.609847,0.067845,1.609847,0.071773,1.609847,0.075629,1.609847,0.07940900000000001,1.609847,0.083108,1.609847,0.086725,1.609847,0.090253,1.609847,0.093691,1.609847,0.097035,1.609847,0.100281,1.609847,0.103425,1.609847,0.106466,1.609847,0.1094,1.609847,0.112223,1.609847,0.114933,1.609847,0.117528,1.609847,0.120004,1.609847,0.12236,1.609847,0.12459200000000001,1.609847,0.126699,1.609847,0.128678,1.609847,0.130528,1.609847,0.132246,1.609847,0.133831,1.609847,0.13528099999999998,1.609847,0.136595,1.609847,0.137772,1.609847,0.13881,1.609847,0.139708,1.609847,0.140465,1.609847,0.14108099999999998,1.609847,0.141555,1.609847,0.14188599999999998,1.609847,0.142075,1.609847,0.14212,1.609847
22,-0.074088,1.633092,-0.074103,1.633092,-0.074044,1.633092,-0.073909,1.633092,-0.073701,1.633092,-0.073418,1.633092,-0.073061,1.633092,-0.072631,1.633092,-0.072127,1.633092,-0.071551,1.633092,-0.070903,1.633092,-0.07018300000000001,1.633092,-0.069393,1.633092,-0.06853300000000001,1.633092,-0.067604,1.633092,-0.066607,1.633092,-0.06554299999999999,1.633092,-0.064412,1.633092,-0.063217,1.633092,-0.061959,1.633092,-0.060637,1.633092,-0.059254999999999995,1.633092,-0.057812999999999996,1.633092,-0.056313,1.633092,-0.05475599999999999,1.633092,-0.053145000000000005,1.633092,-0.051479,1.633092,-0.049762,1.633092,-0.047994999999999996,1.633092,-0.046179000000000005,1.633092,-0.044317,1.633092,-0.04241,1.633092,-0.04046,1.633092,-0.03847,1.633092,-0.036441,1.633092,-0.034375,1.633092,-0.032275,1.633092,-0.030142000000000002,1.633092,-0.027979,1.633092,-0.025788,1.633092,-0.023571,1.633092,-0.021330000000000002,1.633092,-0.019066999999999997,1.633092,-0.016784999999999998,1.633092,-0.014487,1.633092,-0.012173999999999999,1.633092,-0.009848,1.633092,-0.007513,1.633092,-0.00517,1.633092,-0.002822,1.633092,-0.000471,1.633092,0.0018809999999999999,1.633092,0.004229999999999999,1.633092,0.006576,1.633092,0.008914,1.633092,0.011244,1.633092,0.013562000000000001,1.633092,0.015867,1.633092,0.018156,1.633092,0.020426,1.633092,0.022675999999999998,1.633092,0.024903,1.633092,0.027105,1.633092,0.02928,1.633092,0.031425,1.633092,0.033539,1.633092,0.035618000000000004,1.633092,0.037662,1.633092,0.039668,1.633092,0.041634,1.633092,0.043558,1.633092,0.045439,1.633092,0.047273,1.633092,0.04906,1.633092,0.050798,1.633092,0.052484,1.633092,0.05411799999999999,1.633092,0.055697,1.633092,0.05722000000000001,1.633092,0.058685,1.633092,0.060091,1.633092,0.061437,1.633092,0.062721,1.633092,0.063942,1.633092,0.065098,1.633092,0.066189,1.633092,0.067213,1.633092,0.06816900000000001,1.633092,0.06905700000000001,1.633092,0.069876,1.633092,0.070623,1.633092,0.0713,1.633092,0.071905,1.633092,0.072438,1.633092,0.072898,1.633092,0.073284,1.633092,0.07359600000000001,1.633092,0.073835,1.633092,0.073999,1.633092,0.074088,1.633092
23,-0.093394,1.5530709999999999,-0.092298,1.5530709999999999,-0.09111,1.5530709999999999,-0.08982899999999999,1.5530709999999999,-0.08845800000000001,1.5530709999999999,-0.086998,1.5530709999999999,-0.085451,1.5530709999999999,-0.083817,1.5530709999999999,-0.082099,1.5530709999999999,-0.08029800000000001,1.5530709999999999,-0.078417,1.5530709999999999,-0.076456,1.5530709999999999,-0.074419,1.5530709999999999,-0.072306,1.5530709999999999,-0.070121,1.5530709999999999,-0.067865,1.5530709999999999,-0.065541,1.5530709999999999,-0.063151,1.5530709999999999,-0.060697,1.5530709999999999,-0.058182000000000005,1.5530709999999999,-0.055609000000000006,1.5530709999999999,-0.052979,1.5530709999999999,-0.050296,1.5530709999999999,-0.047563,1.5530709999999999,-0.044782,1.5530709999999999,-0.041955,1.5530709999999999,-0.039086,1.5530709999999999,-0.036177999999999995,1.5530709999999999,-0.033234,1.5530709999999999,-0.030256,1.5530709999999999,-0.027248,1.5530709999999999,-0.024212,1.5530709999999999,-0.021152,1.5530709999999999,-0.01807,1.5530709999999999,-0.014969999999999999,1.5530709999999999,-0.011856,1.5530709999999999,-0.008729,1.5530709999999999,-0.005593,1.5530709999999999,-0.0024519999999999998,1.5530709999999999,0.000691,1.5530709999999999,0.003834,1.5530709999999999,0.006973,1.5530709999999999,0.010105,1.5530709999999999,0.013227000000000001,1.5530709999999999,0.016336,1.5530709999999999,0.019428,1.5530709999999999,0.0225,1.5530709999999999,0.02555,1.5530709999999999,0.028574000000000002,1.5530709999999999,0.03157,1.5530709999999999,0.034533,1.5530709999999999,0.037462,1.5530709999999999,0.040353,1.5530709999999999,0.043204,1.5530709999999999,0.046011,1.5530709999999999,0.048770999999999995,1.5530709999999999,0.051483,1.5530709999999999,0.054141999999999996,1.5530709999999999,0.056748,1.5530709999999999,0.059296,1.5530709999999999,0.061784000000000006,1.5530709999999999,0.06421,1.5530709999999999,0.066571,1.5530709999999999,0.068866,1.5530709999999999,0.071091,1.5530709999999999,0.073244,1.5530709999999999,0.075324,1.5530709999999999,0.077328,1.5530709999999999,0.07925399999999999,1.5530709999999999,0.0811,1.5530709999999999,0.082865,1.5530709999999999,0.08454600000000001,1.5530709999999999,0.086142,1.5530709999999999,0.08765099999999999,1.5530709999999999,0.089072,1.5530709999999999,0.090404,1.5530709999999999,0.091644,1.5530709999999999,0.092792,1.5530709999999999,0.093846,1.5530709999999999,0.094807,1.5530709999999999,0.095671,1.5530709999999999,0.096439,1.5530709999999999,0.097111,1.5530709999999999,0.097684,1.5530709999999999,0.098159,1.5530709999999999,0.098535,1.5530709999999999,0.098812,1.5530709999999999,0.09899,1.5530709999999999,0.09906799999999999,1.5530709999999999,0.09904600000000001,1.5530709999999999,0.098924,1.5530709999999999,0.098703,1.5530709999999999,0.09838200000000001,1.5530709999999999,0.097962,1.5530709999999999,0.097444,1.5530709999999999,0.096827,1.5530709999999999,0.096113,1.5530709999999999,0.095303,1.5530709999999999,0.09439600000000001,1.5530709999999999,0.093394,1.5530709999999999
24,-0.073216,1.570497,-0.071765,1.570497,-0.070242,1.570497,-0.068648,1.570497,-0.066985,1.570497,-0.06525399999999999,1.570497,-0.063458,1.570497,-0.061598,1.570497,-0.059675,1.570497,-0.057692999999999994,1.570497,-0.055652999999999994,1.570497,-0.05355599999999999,1.570497,-0.05140599999999999,1.570497,-0.049204000000000005,1.570497,-0.046952,1.570497,-0.044653,1.570497,-0.042309,1.570497,-0.039923,1.570497,-0.037495999999999995,1.570497,-0.035031,1.570497,-0.032532,1.570497,-0.029999,1.570497,-0.027436000000000002,1.570497,-0.024846,1.570497,-0.022231,1.570497,-0.019593,1.570497,-0.016935,1.570497,-0.014261000000000001,1.570497,-0.011572,1.570497,-0.008870999999999999,1.570497,-0.006162,1.570497,-0.0034460000000000003,1.570497,-0.000727,1.570497,0.001993,1.570497,0.004711,1.570497,0.007423999999999999,1.570497,0.01013,1.570497,0.012825,1.570497,0.015508000000000001,1.570497,0.018175,1.570497,0.020822999999999998,1.570497,0.023451,1.570497,0.026055000000000002,1.570497,0.028633,1.570497,0.031181999999999998,1.570497,0.033699,1.570497,0.036183,1.570497,0.03863,1.570497,0.041038,1.570497,0.043405,1.570497,0.045729,1.570497,0.048006,1.570497,0.050235,1.570497,0.052413,1.570497,0.054539,1.570497,0.05660900000000001,1.570497,0.058623,1.570497,0.060578,1.570497,0.062471000000000006,1.570497,0.064302,1.570497,0.066068,1.570497,0.067767,1.570497,0.069399,1.570497,0.07096000000000001,1.570497,0.07245,1.570497,0.073867,1.570497,0.075209,1.570497,0.076476,1.570497,0.077666,1.570497,0.078778,1.570497,0.07981,1.570497,0.080762,1.570497,0.08163200000000001,1.570497,0.08242100000000001,1.570497,0.083126,1.570497,0.083748,1.570497,0.084285,1.570497,0.084738,1.570497,0.085105,1.570497,0.085387,1.570497,0.085582,1.570497,0.085691,1.570497,0.085715,1.570497,0.085651,1.570497,0.085502,1.570497,0.085266,1.570497,0.084945,1.570497,0.084538,1.570497,0.08404600000000001,1.570497,0.083469,1.570497,0.082808,1.570497,0.082064,1.570497,0.081237,1.570497,0.080329,1.570497,0.07933899999999999,1.570497,0.07827,1.570497,0.077122,1.570497,0.075896,1.570497,0.07459400000000001,1.570497,0.073216,1.570497
25,-0.114293,1.569744,-0.10956600000000001,1.569744,-0.104729,1.569744,-0.099786,1.569744,-0.094743,1.569744,-0.089604,1.569744,-0.084375,1.569744,-0.079061,1.569744,-0.073668,1.569744,-0.0682,1.569744,-0.062664,1.569744,-0.057064,1.569744,-0.05140700000000001,1.569744,-0.045698,1.569744,-0.039944,1.569744,-0.034149,1.569744,-0.028319,1.569744,-0.022462,1.569744,-0.016581,1.569744,-0.010684,1.569744,-0.004776,1.569744,0.001137,1.569744,0.0070480000000000004,1.569744,0.012953000000000001,1.569744,0.018844,1.569744,0.024716,1.569744,0.030563999999999997,1.569744,0.036381000000000004,1.569744,0.042161000000000004,1.569744,0.047899000000000004,1.569744,0.053588,1.569744,0.059224,1.569744,0.0648,1.569744,0.07031,1.569744,0.07575,1.569744,0.081114,1.569744,0.086395,1.569744,0.09158999999999999,1.569744,0.096693,1.569744,0.101698,1.569744,0.106601,1.569744,0.111397,1.569744,0.11607999999999999,1.569744,0.120647,1.569744,0.125092,1.569744,0.129411,1.569744,0.1336,1.569744,0.137654,1.569744,0.14157,1.569744,0.145343,1.569744,0.14896900000000002,1.569744,0.152446,1.569744,0.15576900000000002,1.569744,0.158936,1.569744,0.161942,1.569744,0.164786,1.569744,0.167463,1.569744,0.169972,1.569744,0.172309,1.569744,0.174473,1.569744,0.17646199999999998,1.569744,0.17827300000000001,1.569744,0.179904,1.569744,0.181354,1.569744,0.182621,1.569744,0.183705,1.569744,0.184604,1.569744,0.185316,1.569744,0.185843,1.569744,0.186182,1.569744,0.186333,1.569744,0.186297,1.569744,0.186073,1.569744,0.185662,1.569744,0.185064,1.569744,0.18428,1.569744,0.18331,1.569744,0.18215599999999998,1.569744,0.180818,1.569744,0.179298,1.569744,0.177598,1.569744,0.175718,1.569744,0.17366199999999998,1.569744,0.171431,1.569744,0.169027,1.569744,0.166453,1.569744,0.163712,1.569744,0.160806,1.569744,0.157737,1.569744,0.15450999999999998,1.569744,0.15112799999999998,1.569744,0.147593,1.569744,0.14390899999999998,1.569744,0.14008099999999998,1.569744,0.13611199999999998,1.569744,0.13200499999999998,1.569744,0.12776600000000002,1.569744,0.12339800000000001,1.569744,0.118905,1.569744,0.114293,1.569744
26,-0.06417,1.533983,-0.059741999999999996,1.533983,-0.055253,1.533983,-0.050709,1.533983,-0.046113999999999995,1.533983,-0.041472,1.533983,-0.036788999999999995,1.533983,-0.032068,1.533983,-0.027315,1.533983,-0.022535,1.533983,-0.017731999999999998,1.533983,-0.012911,1.533983,-0.008076999999999999,1.533983,-0.003235,1.533983,0.00161,1.533983,0.0064540000000000005,1.533983,0.011290999999999999,1.533983,0.016117,1.533983,0.020926,1.533983,0.025715,1.533983,0.030476999999999997,1.533983,0.035209,1.533983,0.039906,1.533983,0.044562,1.533983,0.049173,1.533983,0.053735000000000005,1.533983,0.058242999999999996,1.533983,0.062692,1.533983,0.067078,1.533983,0.071396,1.533983,0.075643,1.533983,0.079813,1.533983,0.08390299999999999,1.533983,0.087909,1.533983,0.091826,1.533983,0.095651,1.533983,0.099379,1.533983,0.10300699999999999,1.533983,0.106531,1.533983,0.109949,1.533983,0.113255,1.533983,0.116448,1.533983,0.119523,1.533983,0.122478,1.533983,0.125309,1.533983,0.12801500000000002,1.533983,0.130591,1.533983,0.133036,1.533983,0.135347,1.533983,0.137522,1.533983,0.139558,1.533983,0.141454,1.533983,0.143207,1.533983,0.144816,1.533983,0.146279,1.533983,0.147595,1.533983,0.148763,1.533983,0.14978,1.533983,0.150647,1.533983,0.151362,1.533983,0.151925,1.533983,0.152335,1.533983,0.152591,1.533983,0.152693,1.533983,0.152642,1.533983,0.15243800000000002,1.533983,0.152079,1.533983,0.151568,1.533983,0.15090399999999998,1.533983,0.150088,1.533983,0.149121,1.533983,0.148004,1.533983,0.14673699999999998,1.533983,0.145323,1.533983,0.143763,1.533983,0.142058,1.533983,0.14021,1.533983,0.13822,1.533983,0.13609200000000002,1.533983,0.133826,1.533983,0.131426,1.533983,0.128893,1.533983,0.12623099999999998,1.533983,0.12344100000000001,1.533983,0.120528,1.533983,0.11749200000000001,1.533983,0.11433900000000001,1.533983,0.11107,1.533983,0.10769000000000001,1.533983,0.104201,1.533983,0.100607,1.533983,0.096912,1.533983,0.09311900000000001,1.533983,0.089233,1.533983,0.085257,1.533983,0.081194,1.533983,0.077051,1.533983,0.07282899999999999,1.533983,0.068534,1.533983,0.06417,1.533983
27,-0.016742,1.497034,-0.011278,1.497034,-0.005802000000000001,1.497034,-0.00032,1.497034,0.005161,1.497034,0.010638,1.497034,0.016104,1.497034,0.021553,1.497034,0.026981,1.497034,0.032382,1.497034,0.03775,1.497034,0.043081,1.497034,0.048367,1.497034,0.05360499999999999,1.497034,0.058789999999999995,1.497034,0.063914,1.497034,0.068975,1.497034,0.07396599999999999,1.497034,0.07888300000000001,1.497034,0.08372,1.497034,0.088473,1.497034,0.093137,1.497034,0.097707,1.497034,0.10217799999999999,1.497034,0.106547,1.497034,0.11080899999999999,1.497034,0.11495899999999999,1.497034,0.118993,1.497034,0.12290699999999999,1.497034,0.126698,1.497034,0.13036099999999998,1.497034,0.133892,1.497034,0.13728900000000002,1.497034,0.140548,1.497034,0.14366500000000001,1.497034,0.14663800000000002,1.497034,0.149463,1.497034,0.152137,1.497034,0.154658,1.497034,0.157024,1.497034,0.15923099999999998,1.497034,0.161278,1.497034,0.163162,1.497034,0.164883,1.497034,0.166437,1.497034,0.167824,1.497034,0.169042,1.497034,0.17008900000000002,1.497034,0.170965,1.497034,0.17166900000000002,1.497034,0.172201,1.497034,0.172559,1.497034,0.172743,1.497034,0.172753,1.497034,0.17258900000000002,1.497034,0.172251,1.497034,0.17174,1.497034,0.171057,1.497034,0.1702,1.497034,0.169173,1.497034,0.167975,1.497034,0.166608,1.497034,0.165073,1.497034,0.163372,1.497034,0.16150699999999998,1.497034,0.159478,1.497034,0.15729,1.497034,0.154943,1.497034,0.15244000000000002,1.497034,0.149783,1.497034,0.146976,1.497034,0.14402,1.497034,0.14092000000000002,1.497034,0.137677,1.497034,0.134296,1.497034,0.13078,1.497034,0.127132,1.497034,0.123357,1.497034,0.119457,1.497034,0.11543599999999998,1.497034,0.1113,1.497034,0.107051,1.497034,0.10269400000000001,1.497034,0.098235,1.497034,0.093676,1.497034,0.089023,1.497034,0.08428,1.497034,0.079452,1.497034,0.074545,1.497034,0.069562,1.497034,0.064509,1.497034,0.05939199999999999,1.497034,0.054214,1.497034,0.048982,1.497034,0.043701,1.497034,0.038376,1.497034,0.033011,1.497034,0.027614,1.497034,0.022188999999999997,1.497034,0.016742,1.497034
28,0.006792,1.4847709999999998,0.012734,1.4847709999999998,0.018663,1.4847709999999998,0.024572999999999998,1.4847709999999998,0.030458,1.4847709999999998,0.036313,1.4847709999999998,0.042131,1.4847709999999998,0.047907,1.4847709999999998,0.053635,1.4847709999999998,0.05930800000000001,1.4847709999999998,0.06492200000000001,1.4847709999999998,0.07047,1.4847709999999998,0.075948,1.4847709999999998,0.081349,1.4847709999999998,0.086668,1.4847709999999998,0.0919,1.4847709999999998,0.097039,1.4847709999999998,0.10208099999999999,1.4847709999999998,0.10702,1.4847709999999998,0.111851,1.4847709999999998,0.116569,1.4847709999999998,0.12117,1.4847709999999998,0.125649,1.4847709999999998,0.130002,1.4847709999999998,0.134223,1.4847709999999998,0.13831,1.4847709999999998,0.142257,1.4847709999999998,0.146061,1.4847709999999998,0.14971800000000002,1.4847709999999998,0.153224,1.4847709999999998,0.156576,1.4847709999999998,0.15977,1.4847709999999998,0.162804,1.4847709999999998,0.16567300000000001,1.4847709999999998,0.168376,1.4847709999999998,0.170909,1.4847709999999998,0.17327,1.4847709999999998,0.175456,1.4847709999999998,0.177466,1.4847709999999998,0.179297,1.4847709999999998,0.180948,1.4847709999999998,0.182416,1.4847709999999998,0.183701,1.4847709999999998,0.1848,1.4847709999999998,0.18571400000000002,1.4847709999999998,0.186441,1.4847709999999998,0.18698,1.4847709999999998,0.18733,1.4847709999999998,0.18749200000000002,1.4847709999999998,0.18746600000000002,1.4847709999999998,0.18725,1.4847709999999998,0.186846,1.4847709999999998,0.186254,1.4847709999999998,0.185474,1.4847709999999998,0.184508,1.4847709999999998,0.183355,1.4847709999999998,0.182018,1.4847709999999998,0.180498,1.4847709999999998,0.178796,1.4847709999999998,0.17691400000000002,1.4847709999999998,0.174854,1.4847709999999998,0.172618,1.4847709999999998,0.170208,1.4847709999999998,0.167627,1.4847709999999998,0.164877,1.4847709999999998,0.16196,1.4847709999999998,0.158881,1.4847709999999998,0.155642,1.4847709999999998,0.152246,1.4847709999999998,0.148697,1.4847709999999998,0.144998,1.4847709999999998,0.141153,1.4847709999999998,0.137166,1.4847709999999998,0.13304000000000002,1.4847709999999998,0.128781,1.4847709999999998,0.124392,1.4847709999999998,0.119878,1.4847709999999998,0.115244,1.4847709999999998,0.11049300000000001,1.4847709999999998,0.10563099999999999,1.4847709999999998,0.100662,1.4847709999999998,0.095592,1.4847709999999998,0.09042599999999999,1.4847709999999998,0.08516900000000001,1.4847709999999998,0.079826,1.4847709999999998,0.074403,1.4847709999999998,0.068905,1.4847709999999998,0.063337,1.4847709999999998,0.05770599999999999,1.4847709999999998,0.052016999999999994,1.4847709999999998,0.046275,1.4847709999999998,0.040486,1.4847709999999998,0.034657,1.4847709999999998,0.028793,1.4847709999999998,0.0229,1.4847709999999998,0.016984,1.4847709999999998,0.011051,1.4847709999999998,0.005106,1.4847709999999998,-0.000843,1.4847709999999998,-0.006792,1.4847709999999998
29,0.079747,1.502142,0.086791,1.502142,0.093748,1.502142,0.100611,1.502142,0.10737200000000001,1.502142,0.114025,1.502142,0.120564,1.502142,0.12698099999999998,1.502142,0.13327,1.502142,0.139425,1.502142,0.145439,1.502142,0.151307,1.502142,0.157023,1.502142,0.162581,1.502142,0.167975,1.502142,0.1732,1.502142,0.17825,1.502142,0.183121,1.502142,0.187807,1.502142,0.192305,1.502142,0.19660899999999998,1.502142,0.200714,1.502142,0.204618,1.502142,0.20831599999999997,1.502142,0.211804,1.502142,0.21507800000000002,1.502142,0.21813600000000002,1.502142,0.220975,1.502142,0.22359099999999998,1.502142,0.22598200000000002,1.502142,0.228145,1.502142,0.23007800000000003,1.502142,0.23178,1.502142,0.23324899999999998,1.502142,0.23448200000000002,1.502142,0.23548000000000002,1.502142,0.23624,1.502142,0.236763,1.502142,0.23704699999999998,1.502142,0.237092,1.502142,0.23689899999999997,1.502142,0.236467,1.502142,0.23579699999999998,1.502142,0.23489000000000002,1.502142,0.233746,1.502142,0.23236700000000002,1.502142,0.230754,1.502142,0.228908,1.502142,0.226832,1.502142,0.22452800000000003,1.502142,0.22199699999999997,1.502142,0.219243,1.502142,0.216268,1.502142,0.21307600000000002,1.502142,0.209669,1.502142,0.20605,1.502142,0.202225,1.502142,0.198195,1.502142,0.193966,1.502142,0.18954200000000002,1.502142,0.184927,1.502142,0.180126,1.502142,0.175143,1.502142,0.169984,1.502142,0.164654,1.502142,0.159158,1.502142,0.153502,1.502142,0.14769100000000002,1.502142,0.141732,1.502142,0.135629,1.502142,0.129391,1.502142,0.123022,1.502142,0.116529,1.502142,0.109918,1.502142,0.103197,1.502142,0.096373,1.502142,0.089451,1.502142,0.082439,1.502142,0.07534400000000001,1.502142,0.068173,1.502142,0.060933,1.502142,0.05363300000000001,1.502142,0.046278,1.502142,0.038876,1.502142,0.031436,1.502142,0.023964,1.502142,0.016467,1.502142,0.008954,1.502142,0.0014320000000000001,1.502142,-0.006091,1.502142,-0.013608000000000002,1.502142,-0.021112,1.502142,-0.028594,1.502142,-0.036048000000000004,1.502142,-0.043465,1.502142,-0.050838,1.502142,-0.058161000000000004,1.502142,-0.065424,1.502142,-0.072622,1.502142,-0.079747,1.502142
